work_id,work_id_raw,category,description,mp_id,constituency_id,ida_id,state,parliament,recommendation_date,recommended_amount,sanction_date,sanction_amount,status,completion_date,disbursed_amount,has_evidence,total_expenditure,expenditure_tx_count,first_payment_date,last_payment_date,unique_vendors,district_category_median,cost_deviation_pct,recommendation_to_sanction_days,sanction_to_first_payment_days,last_payment_to_completion_days,total_execution_days,total_expenditure_vs_sanction_amount,is_overpayment,mp_total_recommended,mp_allocated_limit,mp_recommended_total_vs_allocated_limit,budget_ceiling_breach_flag,evidence_missing_flag,vendor_txn_count_per_district_per_quarter
WS/MP106/2025-2026/1464-Construction of culverts and bridges,WS/MP106/2025-2026/1464-Construction of culverts and bridges,Other Public Infrastructure,"Gram Panchayat Nuniya Kalan, Janpad Panchayat Panagar ke gram Nuniya Kalan ke Bajrai Nala ke pas Puliya nirman, Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,22-Jun-2023,500000.0,31-Jan-2026,500000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,500000.0,0.0,954,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
"WS/MP001/2023-2024/1487-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1487-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"?????? ???? ????, ??? ?????? ??? ??0??0??0 ??? ?? ??????? ????? ?",MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,1385546.0,26-Oct-2023,1385546.0,PHYSICAL INSPECTION,11-Nov-24,1385546.0,True,0.0,0,,,0,970000.0,42.84,125,-1,-1,382,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
"WS/MP001/2023-2024/1488-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1488-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,??0??0??0 ??? ?? ??????? ?????,MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,1486150.0,26-Oct-2023,1486150.0,PHYSICAL INSPECTION,04-Jul-24,1486150.0,True,0.0,0,,,0,970000.0,53.21,125,-1,-1,252,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
"WS/MP001/2023-2024/1489-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1489-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,??0??0??0 ??? ?? ???????,MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,1198135.0,26-Oct-2023,1198135.0,PHYSICAL INSPECTION,11-Nov-24,1198135.0,True,0.0,0,,,0,970000.0,23.52,125,-1,-1,382,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
"WS/MP001/2023-2024/1490-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1490-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,??0??0??0 ??? ?? ??????? ?????,MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,897400.0,26-Oct-2023,897400.0,PHYSICAL INSPECTION,11-Jul-24,897400.0,True,0.0,0,,,0,970000.0,-7.48,125,-1,-1,259,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
"WS/MP001/2023-2024/1493-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1493-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,??0??0??0 ??? ??????? ?????,MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,1484800.0,05-Sep-2023,1484800.0,PHYSICAL INSPECTION,03-Mar-24,1484800.0,True,0.0,0,,,0,970000.0,53.07,74,-1,-1,180,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
"WS/MP001/2023-2024/1494-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1494-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,??? ??????? ?????,MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,989898.0,12-Aug-2023,989898.0,PHYSICAL INSPECTION,04-Jul-24,989898.0,True,0.0,0,,,0,970000.0,2.05,50,-1,-1,327,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
"WS/MP001/2023-2024/1495-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP001/2023-2024/1495-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,??? ??????? ?????,MP_9F4B2345,C_BIHAR_ELECTED_MP,IDA_68F441D4,Bihar,rajya_sabha,23-Jun-2023,989710.0,12-Aug-2023,989710.0,PHYSICAL INSPECTION,03-Mar-24,989710.0,True,0.0,0,,,0,970000.0,2.03,50,-1,-1,204,0.0,False,211985612.0,237168443.5,0.8938,False,False,0
WS/MP187/2023-2024/1496-Street lights,WS/MP187/2023-2024/1496-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1497-Street lights,WS/MP187/2023-2024/1497-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1498-Street lights,WS/MP187/2023-2024/1498-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1499-Street lights,WS/MP187/2023-2024/1499-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1500-Street lights,WS/MP187/2023-2024/1500-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1501-Street lights,WS/MP187/2023-2024/1501-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1502-Street lights,WS/MP187/2023-2024/1502-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1503-Street lights,WS/MP187/2023-2024/1503-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1504-Street lights,WS/MP187/2023-2024/1504-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1505-Street lights,WS/MP187/2023-2024/1505-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1506-Street lights,WS/MP187/2023-2024/1506-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1507-Street lights,WS/MP187/2023-2024/1507-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1508-Street lights,WS/MP187/2023-2024/1508-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1509-Street lights,WS/MP187/2023-2024/1509-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1510-Street lights,WS/MP187/2023-2024/1510-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,22-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,230,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1511-Street lights,WS/MP187/2023-2024/1511-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1512-Street lights,WS/MP187/2023-2024/1512-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1513-Street lights,WS/MP187/2023-2024/1513-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1514-Street lights,WS/MP187/2023-2024/1514-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1515-Street lights,WS/MP187/2023-2024/1515-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP106/2025-2026/1516-Development of playground,WS/MP106/2025-2026/1516-Development of playground,Other Public Infrastructure,"Gram Nagna, Gram Panchayat Nagna, Janpad Panchayat Panagar ke Govt. Middle School Bhawan Parisar me Pevar Block kary hetu, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,23-Jun-2023,600000.0,15-May-2025,600000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,500000.0,20.0,692,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2023-2024/1517-Construction of buildings for community cultural activities,WS/MP106/2023-2024/1517-Construction of buildings for community cultural activities,Other Public Infrastructure,"????? ???? ??????????, ????? ?????? ?????, ???? ?????? ????? ???? ?????? ??? ?????? ??????? ????.",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,23-Jun-2023,300000.0,11-Aug-2023,300000.0,SANCTION,,,,0.0,0,,,0,500000.0,-40.0,49,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2023-2024/1518-Construction of community centers and community halls,WS/MP106/2023-2024/1518-Construction of community centers and community halls,Other Public Infrastructure,"Samudayik bhavan nirman kary, Gram Madna, Gram Panchayat Imalia (Tikari) Janpad Panchayat Panagar, Vidhan Sabha Panagar, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,23-Jun-2023,300000.0,05-Oct-2023,300000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,500000.0,-40.0,104,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2024-2025/1521-Construction of additional rooms and halls in the existing public and community building,WS/MP106/2024-2025/1521-Construction of additional rooms and halls in the existing public and community building,Other Public Infrastructure,"Sanyukt Rajak Samaj Sabha (Reg. no. 25664) Gwarighat sthit Dharm Shala main Kaksh nirman hetu, Vidhan Sabha Pashchim, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,23-Jun-2023,250000.0,12-Sep-2024,250000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,-50.0,447,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2023-2024/1522-Providing supply pipelines for drinking water,WS/MP106/2023-2024/1522-Providing supply pipelines for drinking water,Other Public Infrastructure,"Gram Panchayat Richhai, Janpad Panchayat Jabalpur Sharda Nagar ke gram purva main Motor evam pipe line dwara jal suply hetu, vidhan Sabha Panagar, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,23-Jun-2023,300000.0,06-Oct-2023,300000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,-40.0,105,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP187/2023-2024/1523-Street lights,WS/MP187/2023-2024/1523-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1524-Street lights,WS/MP187/2023-2024/1524-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1525-Street lights,WS/MP187/2023-2024/1525-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1526-Street lights,WS/MP187/2023-2024/1526-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1527-Street lights,WS/MP187/2023-2024/1527-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1528-Street lights,WS/MP187/2023-2024/1528-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1529-Street lights,WS/MP187/2023-2024/1529-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1530-Street lights,WS/MP187/2023-2024/1530-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1531-Street lights,WS/MP187/2023-2024/1531-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1532-Street lights,WS/MP187/2023-2024/1532-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1533-Street lights,WS/MP187/2023-2024/1533-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1534-Street lights,WS/MP187/2023-2024/1534-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1535-Street lights,WS/MP187/2023-2024/1535-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,21-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,229,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1536-Street lights,WS/MP187/2023-2024/1536-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,19-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,227,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1537-Street lights,WS/MP187/2023-2024/1537-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,19-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,227,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1538-Street lights,WS/MP187/2023-2024/1538-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,19-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,227,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1539-Street lights,WS/MP187/2023-2024/1539-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,19-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,227,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1540-Street lights,WS/MP187/2023-2024/1540-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,19-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,227,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
WS/MP187/2023-2024/1541-Street lights,WS/MP187/2023-2024/1541-Street lights,Other Public Infrastructure,HIGH MASK LED STREET LIGHT ( 6  LIGHTS),MP_D231B8BC,C_UTTAR__ELECTED_MP,IDA_08B3F967,Uttar Pradesh,rajya_sabha,23-Jun-2023,283000.0,07-Jul-2023,283000.0,PHYSICAL INSPECTION,19-Feb-24,283000.0,True,0.0,0,,,0,283000.0,0.0,14,-1,-1,227,0.0,False,169156300.0,196063957.1,0.8628,False,False,0
