alert_id,canonical_work_id,source_house,canonical_state,canonical_mp_name,priority,project_risk_score,delay_probability,expected_delay_days,status,evidence_json,auditor_notes,created_at,updated_at
ALT_10003896089476246574,WORK_HASH_10003896089476246574,LOK_SABHA,RAJASTHAN,BHUPENDER YADAV,MEDIUM,46.6,0.9921,252,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 46.6 >= 25.0"", ""delay_probability_pct"": 99.2, ""expected_delay_days"": 252, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 65.6, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.416889,2026-09-02T22:35:23.416890
ALT_10004009184438898082,WORK_HASH_10004009184438898082,LOK_SABHA,GUJARAT,HASMUKH BHAI SOMA BHAI PATEL,CRITICAL,79.4,0.994,90,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 90, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 2.5, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.416903,2026-09-02T22:35:23.416905
ALT_10004275845719334891,WORK_HASH_10004275845719334891,LOK_SABHA,MADHYA PRADESH,BHARTI PARDHI,MEDIUM,46.6,0.9955,265,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.6 >= 25.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 265, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 37.6, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.416922,2026-09-02T22:35:23.416924
ALT_10004289287224826034,WORK_HASH_10004289287224826034,RAJYA_SABHA,MADHYA PRADESH,VIVEK K. TANKHA (2022-28) (2022-2028),MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.416937,2026-09-02T22:35:23.416938
ALT_10004336085275443911,WORK_HASH_10004336085275443911,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.416951,2026-09-02T22:35:23.416953
ALT_10004468598698964581,WORK_HASH_10004468598698964581,RAJYA_SABHA,UTTAR PRADESH,BABURAM NISHAD (2022-28) (2022-2028),CRITICAL,78.4,0.992,331,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 78.4 >= 75.0"", ""delay_probability_pct"": 99.2, ""expected_delay_days"": 331, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 79.5, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.416966,2026-09-02T22:35:23.416968
ALT_10004639916568327158,WORK_HASH_10004639916568327158,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.416982,2026-09-02T22:35:23.416985
ALT_10004664143869558280,WORK_HASH_10004664143869558280,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.416999,2026-09-02T22:35:23.417000
ALT_10004879817767005931,WORK_HASH_10004879817767005931,RAJYA_SABHA,ANDHRA PRADESH,YERRAM VENKATA SUBBA REDDY (2024-30) (2024-2030),MEDIUM,2.5,0.0255,28,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 2.5 >= 25.0"", ""delay_probability_pct"": 2.5, ""expected_delay_days"": 28, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.5, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417018,2026-09-02T22:35:23.417019
ALT_10004933243823208623,WORK_HASH_10004933243823208623,LOK_SABHA,ODISHA,MALVIKA DEVI,MEDIUM,46.1,0.9955,50,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.1 >= 25.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 50, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 16.5, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.417034,2026-09-02T22:35:23.417035
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417048,2026-09-02T22:35:23.417050
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417062,2026-09-02T22:35:23.417063
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417078,2026-09-02T22:35:23.417080
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417092,2026-09-02T22:35:23.417093
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417106,2026-09-02T22:35:23.417108
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417120,2026-09-02T22:35:23.417121
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417132,2026-09-02T22:35:23.417134
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417145,2026-09-02T22:35:23.417147
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417162,2026-09-02T22:35:23.417163
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417175,2026-09-02T22:35:23.417176
ALT_10004938107288078084,WORK_HASH_10004938107288078084,LOK_SABHA,ODISHA,SAMBIT PATRA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417188,2026-09-02T22:35:23.417189
ALT_10004959770154499968,WORK_HASH_10004959770154499968,LOK_SABHA,ODISHA,PRADEEP PUROHIT,MEDIUM,46.1,0.9944,46,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.1 >= 25.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 46, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 17.8, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.417203,2026-09-02T22:35:23.417204
ALT_10005066391946832947,WORK_HASH_10005066391946832947,LOK_SABHA,TAMIL NADU,CN ANNADURAI,CRITICAL,79.3,0.9955,131,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.3 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 131, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.417220,2026-09-02T22:35:23.417221
ALT_10005101268927543068,WORK_HASH_10005101268927543068,RAJYA_SABHA,HIMACHAL PRADESH,SIKANDER KUMAR (2022-28) (2022-2028),CRITICAL,78.2,0.9993,356,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 78.2 >= 75.0"", ""delay_probability_pct"": 99.9, ""expected_delay_days"": 356, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 83.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.417238,2026-09-02T22:35:23.417239
ALT_10005142722860644414,WORK_HASH_10005142722860644414,LOK_SABHA,ODISHA,BHARTRUHARI MAHTAB,MEDIUM,38.1,0.0895,22,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 38.1 >= 25.0"", ""delay_probability_pct"": 8.9, ""expected_delay_days"": 22, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 25.5, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.417255,2026-09-02T22:35:23.417256
ALT_10005283887824659295,WORK_HASH_10005283887824659295,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417269,2026-09-02T22:35:23.417271
ALT_10005312616564506131,WORK_HASH_10005312616564506131,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.417286,2026-09-02T22:35:23.417287
ALT_10005330678903002966,WORK_HASH_10005330678903002966,RAJYA_SABHA,GUJARAT,JAGAT PRAKASH NADDA (2024-30) (2024-2030),MEDIUM,46.4,0.9955,127,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.4 >= 25.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 127, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 9.7, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.417301,2026-09-02T22:35:23.417303
ALT_1000538570721174044,WORK_HASH_1000538570721174044,RAJYA_SABHA,ANDHRA PRADESH,YERRAM VENKATA SUBBA REDDY (2024-30) (2024-2030),CRITICAL,79.2,0.9962,171,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.2 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 171, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 47.5, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.417318,2026-09-02T22:35:23.417320
ALT_10005405932226119083,WORK_HASH_10005405932226119083,RAJYA_SABHA,GUJARAT,KESRIDEVSINH JHALA (2023-29) (2023-2029),CRITICAL,79.6,0.9967,111,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.6 >= 75.0"", ""delay_probability_pct"": 99.7, ""expected_delay_days"": 111, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 4.4, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.417334,2026-09-02T22:35:23.417335
